ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12,recommendation13,recommendation14,recommendation15,recommendation16,recommendation17,recommendation18,recommendation19,recommendation20,recommendation21,recommendation22,recommendation23,recommendation24,recommendation25,recommendation26,recommendation27,recommendation28
147949,One Night Ultimate Werewolf,2014,455,7.12,6.948,23043,/boardgame/147949/one-night-ultimate-werewolf,https://cf.geekdo-images.com/KLDb0vR3w8mfaHgIGF0gHw__micro/img/Hri9c-QXMATOKdi4FGc_MY3ca1E=/fit-in/64x64/filters:strip_icc()/pic1809823.jpg,131357,181304,157969,198773,178900,188834,156129,155362,262543,171131,245422,166384,143741,163166,10547,30549,11971,16992,244992,46213,192291,41114,39856,260605,224037,175324,92415,136063
125618,Libertalia,2012,456,7.15,6.947,12923,/boardgame/125618/libertalia,https://cf.geekdo-images.com/LeUx57CGYdnIEsnGebOB0A__micro/img/6zCaWsmb8Jp1wprYbT_IyHSe_Do=/fit-in/64x64/filters:strip_icc()/pic1326136.jpg,70323,161614,132531,68448,215311,143519,129622,191862,242302,155703,34635,209685,162082,148228,107529,28143,123540,180680,54043,108745,15512,218603,194655,84876,156566,41933,194594,255692
58421,Egizia,2009,457,7.41,6.947,5225,/boardgame/58421/egizia,https://cf.geekdo-images.com/lt07T2HIr_r7JerYdW0iyA__micro/img/43ap9j5evqUlkHUHrR5x5lvZ9vw=/fit-in/64x64/filters:strip_icc()/pic1651950.jpg,66362,25554,31594,18602,27173,9216,22345,55670,66589,96913,137269,33160,66188,41002,555,136888,66505,13642,30380,104006,40628,3076,127060,24480,42052,8217,39938,106217
21790,Thurn and Taxis,2006,458,7.1,6.947,18676,/boardgame/21790/thurn-and-taxis,https://cf.geekdo-images.com/OlwMFxx9t6HGndTSKaWxhg__micro/img/ZDX5vKF7xVm_xHxa2rhrQlSaxDw=/fit-in/64x64/filters:strip_icc()/pic115300.jpg,9217,6249,107529,27588,34635,42215,54,22345,8217,106217,129948,3076,66362,93,88,394,25554,31594,10,13308,40628,18602,84876,148949,24508,4390,68448,50
180974,Potion Explosion,2015,459,7.15,6.944,15191,/boardgame/180974/potion-explosion,https://cf.geekdo-images.com/iAycB5JlPVO1Yf5zRMQitg__micro/img/-tWvEd0EF8n5XpZtEK1kFH0hwYE=/fit-in/64x64/filters:strip_icc()/pic2630294.png,204583,184921,123540,246192,233867,70919,264055,219513,346703,230802,245654,194594,148228,329845,302260,194655,215311,163412,242302,218603,290236,209685,218121,284435,364073,15512,251412,300877
264241,Mandala,2019,460,7.66,6.943,3488,/boardgame/264241/mandala,https://cf.geekdo-images.com/FZUJ_Ieaw83mpz1eL-dY_g__micro/img/DGp1xLAVF9MeAU0Rw7hVWK3jVHU=/fit-in/64x64/filters:strip_icc()/pic5056121.jpg,54043,118048,230802,219513,158600,295486,163412,50,246200,191862,209685,329450,233867,293014,364073,172,269144,148228,204583,242302,274960,347013,271324,107529,205597,300877,246192,332944
9674,Ingenious,2004,461,7.12,6.943,16033,/boardgame/9674/ingenious,https://cf.geekdo-images.com/k_dMkjiVuLX8syS0Gt-OGw__micro/img/PKrNotUlFRieA3CSDkUgfOPDzHY=/fit-in/64x64/filters:strip_icc()/pic3958804.jpg,8203,88,54,13004,199,21882,42487,5782,7717,49,503,904,5404,30869,760,11,5716,8217,3,2955,2842,93,16267,50,40628,37380,46,15511
90419,Airlines Europe,2011,462,7.3,6.942,6999,/boardgame/90419/airlines-europe,https://cf.geekdo-images.com/MWSJ6c001o3HAk00qek9Rw__micro/img/-sdTLkJgbJ3gQ7nhYuY51qyQnGQ=/fit-in/64x64/filters:strip_icc()/pic975416.jpg,27746,13004,27162,25554,30869,121408,34219,97842,15364,148949,48726,8217,22141,140603,54,27173,137297,20437,66188,136888,47,24480,172308,123260,144344,55670,21348,37380
142379,Escape Plan,2019,463,7.58,6.94,4039,/boardgame/142379/escape-plan,https://cf.geekdo-images.com/J-sgq_IT2g6WfnuMY7Y8PA__micro/img/iduS95k_2e9oFcTEei_W3-QxBGI=/fit-in/64x64/filters:strip_icc()/pic4178038.jpg,125153,184267,284378,163068,161533,224517,237179,233398,220308,228341,185343,317985,247763,214887,310873,265188,175640,262215,230244,311193,251247,269511,229853,246684,276025,321608,296100,325022
31999,TZAAR,2007,464,7.66,6.94,3371,/boardgame/31999/tzaar,https://cf.geekdo-images.com/83RmBw8qTkDJo7qC-YY8og__micro/img/2Je1rU5OFa2OhEJ_8QKpGwlHAEg=/fit-in/64x64/filters:strip_icc()/pic3607816.jpg,7854,217083,528,527,2346,19764,197405,272380,188,2655,38545,36235,681,6830,216403,2065,207951,237009,8203,16395,2932,160477,34297,146278,7,185257,624,244114
232414,Oceans,2020,465,7.62,6.939,4045,/boardgame/232414/oceans,https://cf.geekdo-images.com/1J7_qmdohyypZNyvu8B45A__micro/img/O6fIRQYfa9A0oIoOLgyVNCLxs5U=/fit-in/64x64/filters:strip_icc()/pic4382323.jpg,296912,356033,162886,237182,182134,169786,329082,244521,298069,221194,284653,359402,183394,180593,329465,258036,318084,316554,232832,279537,328871,266192,260180,140934,199792,295374,266524,169426
163968,Elysium,2015,466,7.22,6.937,8891,/boardgame/163968/elysium,https://cf.geekdo-images.com/hNyO7u1pR3oSxKTELS7n2w__micro/img/jr3vRivyHRB2AVt_MsLFq6QPGWE=/fit-in/64x64/filters:strip_icc()/pic2837103.png,157526,97842,213893,176396,176494,157354,162286,180511,157809,171669,148949,140933,176920,176544,123260,110327,27162,206718,172308,176229,173101,191231,133848,230080,137297,162082,165986,181796
232043,Queendomino,2017,467,7.24,6.937,8949,/boardgame/232043/queendomino,https://cf.geekdo-images.com/_6VtTmeI4e7cORxFWRC7Og__micro/img/wX0Bmm2brCJ6FjE3CgAXVIN5Is8=/fit-in/64x64/filters:strip_icc()/pic3672901.png,176396,199561,256226,28023,157354,171273,270970,155426,242574,244228,232219,123260,30549,287954,207336,176494,136063,265736,201808,201825,40692,258036,176229,204027,217449,200147,143741,244521
245654,Railroad Ink: Deep Blue Edition,2018,468,7.25,6.936,8773,/boardgame/245654/railroad-ink-deep-blue-edition,https://cf.geekdo-images.com/x3hjEgkxZE9M96o6wgj6Tw__micro/img/iQH8eBjlNbX3xeBprlbsC9PQCPc=/fit-in/64x64/filters:strip_icc()/pic4097632.png,233867,219513,230802,241724,204583,246192,346703,180974,184921,302260,123540,251412,172081,284435,242302,295486,288513,163412,281075,251678,148228,347013,269595,355433,218121,290236,194655,329845
11,Bohnanza,1997,469,7.04,6.935,39992,/boardgame/11/bohnanza,https://cf.geekdo-images.com/8SADtu_4zBH_UJrCo935Iw__micro/img/h7UKVnxQf4sFlRKTreI4s9LjpGM=/fit-in/64x64/filters:strip_icc()/pic6348964.jpg,98778,153938,36218,129622,284083,172,12942,178900,50,822,92415,521,324856,217372,8203,68448,11971,31481,13,172308,169654,244992,30549,15512,5782,117959,254640,93
12942,No Thanks!,2004,470,7.06,6.934,21827,/boardgame/12942/no-thanks,https://cf.geekdo-images.com/2DyxMVASynw87LRULZuyqA__micro/img/Up29N7QJIaziw9kGlGHErhpJiY0=/fit-in/64x64/filters:strip_icc()/pic4657706.jpg,172,50,15512,5782,92415,54043,129622,98778,56692,284083,11,230802,521,8203,203430,163412,254640,148228,215311,432,324856,140934,41,169654,266083,158600,161417,34219
262215,Blackout: Hong Kong,2018,471,7.48,6.932,4504,/boardgame/262215/blackout-hong-kong,https://cf.geekdo-images.com/jOLEKfuTY4gLszR1h-0Bfw__micro/img/Vf_UedFb31MgBcP9S63NGlc8O_w=/fit-in/64x64/filters:strip_icc()/pic4338675.jpg,229853,247763,304420,250458,276025,244711,308765,245638,228341,300322,297030,281442,230244,182874,310873,343905,164928,234487,229220,265188,311193,298383,269511,203993,306481,126163,283863,216132
42052,Vinhos,2010,472,7.48,6.932,4582,/boardgame/42052/vinhos,https://cf.geekdo-images.com/VwuH7Q3HgmTuL8YvUTqoMA__micro/img/RYDMVd4r3rEXf9y35_2ApTBSRxw=/fit-in/64x64/filters:strip_icc()/pic815592.jpg,55600,70149,41002,172386,126042,144592,66589,127060,207691,35677,95527,131287,102680,144733,160495,159508,154809,18602,144344,109276,192836,39938,104006,72225,96913,73439,75165,9216
34119,Tales of the Arabian Nights,2009,473,7.19,6.932,11961,/boardgame/34119/tales-arabian-nights,https://cf.geekdo-images.com/ibYzk1WgVEEnC0hnXdpqpg__micro/img/yNIyq6ZxGZlsHGzokYMMaK9T_P4=/fit-in/64x64/filters:strip_icc()/pic486114.jpg,37046,15062,150376,37111,110327,100423,,,,,,,,,,,,,,,,,,,,,,
150145,Skull King,2013,474,7.44,6.931,5194,/boardgame/150145/skull-king,https://cf.geekdo-images.com/jiL3MIGH_w3g6El3OHVVig__micro/img/oAb-drv9BtAcJpFei0c8TdyTH9M=/fit-in/64x64/filters:strip_icc()/pic6137456.png,284083,375651,244992,324856,345972,266830,329839,254640,169654,246784,291453,351040,123570,225694,178900,203430,92415,98778,271319,297129,11,135779,193042,173090,335609,324914,209778,271321
18,RoboRally,1994,475,7.08,6.931,22873,/boardgame/18/roborally,https://cf.geekdo-images.com/eJx8hRJ6-86C2VrhECwEPA__micro/img/IfPMof4TY56v0V85kPR24rDXKb4=/fit-in/64x64/filters:strip_icc()/pic1000553.jpg,15062,31481,40692,38453,36218,8217,38054,150,37111,915,2987,15363,37380,116,45315,27162,31260,37046,21348,19237,216201,37904,3076,823,72125,11,22141,7805
27173,Vikings,2007,476,7.25,6.931,8063,/boardgame/27173/vikings,https://cf.geekdo-images.com/nQPsaIgIvHiVewkPlSeFLA__micro/img/1iG36p1CTdiK1PMKUi9g0JeI44Q=/fit-in/64x64/filters:strip_icc()/pic1904581.jpg,25554,40628,66362,55670,66188,22345,96913,30869,9216,136888,38992,555,119591,91873,54,31594,58421,8217,24480,75449,66505,90040,5404,13004,90419,137269,119391,154246
269144,Hadara,2019,477,7.47,6.93,4720,/boardgame/269144/hadara,https://cf.geekdo-images.com/17wJNXSBYuVmKryV9lEKsQ__micro/img/R78Jwa7FbfeaTq05CC-8PpUxXfM=/fit-in/64x64/filters:strip_icc()/pic5099398.jpg,184921,271324,219513,293014,246192,245643,233867,209685,218121,284435,171499,347013,241724,332944,346703,269595,170624,230802,240567,364073,54043,242302,357563,204583,148228,236457,191862,34635
156009,Port Royal,2014,478,7.14,6.929,14267,/boardgame/156009/port-royal,https://cf.geekdo-images.com/9lQIIxg_l6G-ZWmTqEHlOA__micro/img/5YB-aPjdT8ppVLiGAcBLQUfouu8=/fit-in/64x64/filters:strip_icc()/pic1949286.jpg,148949,176494,230080,42215,118048,153938,172308,34635,244522,183840,191862,104006,269207,220520,157354,244521,84876,176396,220877,173346,204027,54043,171623,140620,269210,68448,132531,164928
17405,1846: The Race for the Midwest,2005,479,7.95,6.929,2345,/boardgame/17405/1846-race-midwest,https://cf.geekdo-images.com/zRZkmUtRhHosQNrcsYquOg__micro/img/vzRXMVLuEnraSNBLun65onMnPSo=/fit-in/64x64/filters:strip_icc()/pic4001497.jpg,253608,421,23540,66837,12750,3097,,,,,,,,,,,,,,,,,,,,,,
133473,Sushi Go!,2013,480,7.04,6.929,37807,/boardgame/133473/sushi-go,https://cf.geekdo-images.com/EPdI2KbLVtpGWLgL_eJLFg__micro/img/_YWXbqjqSTxGhtJiwo6HV1KVZEc=/fit-in/64x64/filters:strip_icc()/pic5885690.jpg,192291,9209,30549,148228,194655,70323,230802,218603,822,163412,65244,129622,204583,54043,70919,123540,215311,178900,13,98778,15512,209685,266192,160477,16992,194594,68448,180974
181530,Runebound (Third Edition),2015,481,7.49,6.928,5344,/boardgame/181530/runebound-third-edition,https://cf.geekdo-images.com/Zo4slt6oCCOFamxoR1ExcQ__micro/img/7TLKgwMX0r9nBUFg_qX8j0JaTmY=/fit-in/64x64/filters:strip_icc()/pic2625790.jpg,146021,254591,232918,269385,124708,135219,104162,336847,175155,205059,188547,189932,96848,115746,17223,257499,103343,146439,181279,181521,42776,271896,274637,82222,249746,342848,322708,59294
97842,Last Will,2011,482,7.19,6.927,9393,/boardgame/97842/last-will,https://cf.geekdo-images.com/lJ-yg0oUpHLWI6If6Q-JbA__micro/img/AzJihxrvCl5Bh8bES_tTUWHqRyQ=/fit-in/64x64/filters:strip_icc()/pic2442432.jpg,157354,155426,148949,123260,164928,176396,110327,163968,176734,176494,234487,181796,193558,245638,246684,137408,245934,102680,48726,126163,206718,144344,170042,220877,34219,27162,318084,140603
192836,The Colonists,2016,483,7.61,6.926,3694,/boardgame/192836/colonists,https://cf.geekdo-images.com/Ca6hNgx3vX8dri1yj-3CWg__micro/img/loGR-LgFNCSPBhCEx231tU_JCFs=/fit-in/64x64/filters:strip_icc()/pic3195482.jpg,126042,70149,217780,172386,269511,159675,,,,,,,,,,,,,,,,,,,,,,
133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,2013,484,7.2,6.926,12250,/boardgame/133038/pathfinder-adventure-card-game-rise-runelords-base,https://cf.geekdo-images.com/oilW_2LuTedEdM0R2y3_MA__micro/img/uxanr-7i8FHXRtFnzMFGmg2hqrU=/fit-in/64x64/filters:strip_icc()/pic1775517.jpg,151007,181521,169416,100423,94362,135382,,,,,,,,,,,,,,,,,,,,,,
285192,Destinies,2021,485,8.03,6.925,2980,/boardgame/285192/destinies,https://cf.geekdo-images.com/oaD1ZQ3yGj6lacLdtqgdnQ__micro/img/9aD0CAietrB_jQaM6uGJU1DwuoM=/fit-in/64x64/filters:strip_icc()/pic5558118.png,255984,266507,291457,302723,281474,269385,253344,342848,271896,340325,361545,188920,174430,167355,316412,374173,300300,205059,195421,365717,201808,216734,293889,233371,328871,239188,314040,199792
31730,Chicago Express,2007,486,7.24,6.924,7672,/boardgame/31730/chicago-express,https://cf.geekdo-images.com/HxNSmn6fyauR4ABzBZpnMQ__micro/img/rwPNSIoiJ7UNT7SFCC7cCcchJVY=/fit-in/64x64/filters:strip_icc()/pic1566274.jpg,552,26990,297486,111341,4098,875,,,,,,,,,,,,,,,,,,,,,,
475,Taj Mahal,2000,487,7.28,6.924,7250,/boardgame/475/taj-mahal,https://cf.geekdo-images.com/1AbjSJSVWFJ5GEXriWLd0w__micro/img/_mFxLMqlWBESGsW_m7_eq-22vYo=/fit-in/64x64/filters:strip_icc()/pic4092498.jpg,503,3,46,8125,266164,481,35503,1041,5404,15510,25568,1382,204,42,18100,35572,119,8989,2955,15600,8051,38863,21882,25643,1261,127997,220,12
128780,Pax Porfiriana,2012,488,7.68,6.923,3239,/boardgame/128780/pax-porfiriana,https://cf.geekdo-images.com/eSfBPvoLiAKvCMBzovAnIA__micro/img/cSAYSaWPr2NCxRe02Gkvb-AVx8w=/fit-in/64x64/filters:strip_icc()/pic1395308.jpg,198953,257732,332686,206490,155255,211716,165401,308119,235555,13122,875,256960,40354,111341,25021,111799,303954,552,318450,161882,278685,245928,221769,350205,19777,175914,228372,145371
218603,Photosynthesis,2017,489,7.09,6.922,18747,/boardgame/218603/photosynthesis,https://cf.geekdo-images.com/HhkYuVxMy-XrRCBWmZ78Eg__micro/img/DPyT6Ft66g7FKKN_DwAjGrq7JOM=/fit-in/64x64/filters:strip_icc()/pic3364832.jpg,194655,123540,230802,70919,155703,194594,148228,215311,70323,266192,209685,204583,242302,192291,9209,133473,160477,163412,281259,30549,184921,54043,191862,180974,266524,129622,822,68448
291572,Oath: Chronicles of Empire and Exile,2021,490,8.02,6.922,2705,/boardgame/291572/oath-chronicles-empire-and-exile,https://cf.geekdo-images.com/gTxav_KKQK1rDg-XuCjCSA__micro/img/13NvTFMZpBMt-NspK2zEVBorX8E=/fit-in/64x64/filters:strip_icc()/pic5164812.jpg,237182,283355,316624,202426,233078,246900,,,,,,,,,,,,,,,,,,,,,,
22827,StarCraft: The Board Game,2007,491,7.34,6.919,7163,/boardgame/22827/starcraft-board-game,https://cf.geekdo-images.com/tXwlK5uyyxaMzXG65NZ3Xg__micro/img/noFICWCgdGJXGPtPntuzypoUzAg=/fit-in/64x64/filters:strip_icc()/pic265704.jpg,59294,12493,77130,43111,37111,9609,,,,,,,,,,,,,,,,,,,,,,
183251,Karuba,2015,492,7.2,6.919,9402,/boardgame/183251/karuba,https://cf.geekdo-images.com/hhV3JiYZUHEi_glLhC0v8w__micro/img/vcXEgLP2UWZnB10pK7piy8qcJFY=/fit-in/64x64/filters:strip_icc()/pic2727088.jpg,244228,217449,270673,258444,176396,204027,269725,274960,255674,270314,325698,270636,199561,265736,28023,230080,244521,183231,232043,171273,244995,239840,244916,256226,232219,285533,191862,265256
91312,Discworld: Ankh-Morpork,2011,493,7.24,6.918,9581,/boardgame/91312/discworld-ankh-morpork,https://cf.geekdo-images.com/oPDDEVveK_Pfrd79cEakRg__micro/img/1KxFJSQLEypJD-O6QCTKf5IP1p4=/fit-in/64x64/filters:strip_icc()/pic1062739.jpg,54998,249746,103343,161970,43111,52461,45315,40692,127023,189932,37111,128671,31481,20551,121921,154203,233247,155821,77130,201808,73761,195539,478,182028,340466,181279,158899,175155
6249,Alhambra,2003,494,7.03,6.916,30095,/boardgame/6249/alhambra,https://cf.geekdo-images.com/OiqKsYDh7pqeRYKG__kMSw__micro/img/8_yyl8aIZl81tGDcrA63oEut1Qs=/fit-in/64x64/filters:strip_icc()/pic4893652.jpg,34635,107529,191862,21790,27588,822,50,42215,54043,68448,245643,4390,148228,230802,209685,9217,171499,84876,15512,432,163412,204583,118048,269144,129622,394,5782,219513
27746,Colosseum,2007,495,7.22,6.916,8590,/boardgame/27746/colosseum,https://cf.geekdo-images.com/K4sSXOtdCYwiL6vsKsKMdg__micro/img/eXRM-SsiO1lS0Yheyi4oZJivP40=/fit-in/64x64/filters:strip_icc()/pic2729904.jpg,27162,90419,48726,97842,22141,140603,24480,25554,39938,20437,63628,50750,110327,123260,15062,163968,137297,148949,13004,34887,555,31481,145659,176544,136888,66188,121408,30869
151022,Baseball Highlights: 2045,2015,496,7.54,6.915,3948,/boardgame/151022/baseball-highlights-2045,https://cf.geekdo-images.com/6vlkpViMExKmOvg0CoFXPQ__micro/img/4tZSg-zLu2icEDZMAcKOkGIc3C8=/fit-in/64x64/filters:strip_icc()/pic2262580.png,141572,150658,169426,157809,258210,302524,260428,119506,72321,198928,163967,100901,171273,245961,248490,521,110327,171668,234669,177639,123260,209010,197376,180593,132531,206718,113294,282524
141572,Paperback,2014,497,7.18,6.915,9519,/boardgame/141572/paperback,https://cf.geekdo-images.com/ekb86vFJsW5XpaW7dKHkcg__micro/img/Qh3SASYQC_LYEBpdJAAkxSvmdKA=/fit-in/64x64/filters:strip_icc()/pic6247451.jpg,171273,168435,150658,221965,155426,521,201825,194607,171011,140934,34219,110327,223215,220517,275467,136063,113294,132531,197376,30549,265736,302524,198928,217449,295374,208895,123260,199561
183562,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,2015,498,7.8,6.914,2919,/boardgame/183562/star-wars-x-wing-miniatures-game-force-awakens-cor,https://cf.geekdo-images.com/XbHyT8MyD-FLorGeWAHjzg__micro/img/c42uY3VvsWHklzph0sjtUQTrLvs=/fit-in/64x64/filters:strip_icc()/pic2654558.png,103885,252328,163745,164153,205359,234931,,,,,,,,,,,,,,,,,,,,,,
15363,Nexus Ops,2005,499,7.22,6.914,8583,/boardgame/15363/nexus-ops,https://cf.geekdo-images.com/pq8hJnPlqPLXkykkOzUIkw__micro/img/mOgVROuHtDzJUGg0xs9IeJeZJe4=/fit-in/64x64/filters:strip_icc()/pic1134615.jpg,15062,72125,37111,39463,37046,48726,12493,58281,36932,31481,18,25292,40692,27162,13823,54998,127023,15364,18258,38453,34119,105,110327,43111,146439,45315,131646,38054
196326,Love Letter Premium,2016,500,7.46,6.912,4804,/boardgame/196326/love-letter-premium,https://cf.geekdo-images.com/40eKIHpHIDO6VBsZtHAXpA__micro/img/xYQd3X3UP4H9MvaFMCc9BhvYL6I=/fit-in/64x64/filters:strip_icc()/pic3124998.jpg,178900,198773,224037,198740,158899,209778,,,,,,,,,,,,,,,,,,,,,,
3685,Hammer of the Scots,2002,501,7.55,6.912,3933,/boardgame/3685/hammer-scots,https://cf.geekdo-images.com/o_A6wRI02aiADxlP0WDEZQ__micro/img/a-NcR7OPKjs2V-rZnhbczSL6pOE=/fit-in/64x64/filters:strip_icc()/pic623710.jpg,37836,17396,14105,8481,130960,25277,,,,,,,,,,,,,,,,,,,,,,
262211,Cloudspire,2019,502,8.27,6.912,2057,/boardgame/262211/cloudspire,https://cf.geekdo-images.com/h6QX8IBDV-u0PnCIor_oSg__micro/img/yMYohs4g98NreSUYZooKTqpqFbk=/fit-in/64x64/filters:strip_icc()/pic4992443.png,322656,192135,313889,338434,251661,325494,235802,373167,358320,284121,295770,290484,248562,280794,312859,318182,367518,311988,281474,255984,364655,352179,277659,174430,318184,55690,180263,268504
212445,Blood Bowl (2016 Edition),2016,503,8.05,6.907,2374,/boardgame/212445/blood-bowl-2016-edition,https://cf.geekdo-images.com/1To3fG0-1ZpX1vfcHGHHYg__micro/img/9xUwZqwQ-5KV-EA_j5LtOOEW-qM=/fit-in/64x64/filters:strip_icc()/pic3254491.jpg,318472,712,54625,165838,224597,15985,156776,247104,90137,3565,344697,2163,463,1634,359065,175155,71721,285905,274428,184824,47185,264198,197572,1568,3072,276925,256066,193428
159508,AquaSphere,2014,504,7.27,6.907,6774,/boardgame/159508/aquasphere,https://cf.geekdo-images.com/K7Hq_KDgr8jJHMtW21XcfQ__micro/img/t0Cz6NrqdqhZTtNRODPlwkUV6yE=/fit-in/64x64/filters:strip_icc()/pic2197124.jpg,102680,127060,172386,227789,245638,244049,203993,104006,144344,193558,70512,245934,35677,171623,144592,206941,234487,182874,227515,136888,126163,217780,159675,244711,70149,140620,55600,137408
84419,Space Empires: 4X,2011,505,7.71,6.906,3266,/boardgame/84419/space-empires-4x,https://cf.geekdo-images.com/tMPL9ySUdJvhMc8qhIvHdQ__micro/img/Vx74mVkYh1_REUWu2NPPZSFO81g=/fit-in/64x64/filters:strip_icc()/pic6439163.jpg,214029,12333,145976,62227,111799,25021,27708,163154,91080,132018,164949,115746,300192,206480,268864,144189,127518,177590,14105,339289,283355,354570,290359,69779,204516,165872,218948,21050
2346,DVONN,2001,506,7.45,6.905,4610,/boardgame/2346/dvonn,https://cf.geekdo-images.com/A-6gi-KVQ4ShlhgXU3dRwg__micro/img/wxscvnaecL94qg_dWc3Cjzi6gz0=/fit-in/64x64/filters:strip_icc()/pic3324136.jpg,31999,7854,528,188,527,681,2655,217083,624,108831,27172,394,1295,197405,19764,1419,24508,2065,54137,2397,160477,38545,146278,4112,50,252997,107529,41
39351,Automobile,2009,507,7.33,6.903,5495,/boardgame/39351/automobile,https://cf.geekdo-images.com/lJOntTfaU-lbCZsFcRxA8A__micro/img/nY6XHIWZPg6Y-2L7oI8HBisGGhA=/fit-in/64x64/filters:strip_icc()/pic744514.jpg,28720,24181,35570,66589,1,43015,65901,18602,27833,9216,146910,65781,42052,154825,131287,26990,41002,70149,875,13122,62219,2651,555,95527,122515,166571,4098,318983
155703,Evolution,2014,508,7.11,6.903,14504,/boardgame/155703/evolution,https://cf.geekdo-images.com/wo_EYno7S66psGPMl_JtiQ__micro/img/Iw4dBbb5esa4t5wlD7AdYiMqyAk=/fit-in/64x64/filters:strip_icc()/pic3543505.jpg,123540,218603,70323,148228,68448,194655,194594,129622,230802,70919,184921,125618,242302,9209,822,204583,215311,132531,209685,173346,266192,30549,233867,180974,172081,133473,163412,246192
153938,Camel Up,2014,509,7.04,6.902,23941,/boardgame/153938/camel,https://cf.geekdo-images.com/1ph2jVOD1MudR1fK1nkwwA__micro/img/6Ai3_Lyuuvv31Vmm1fKM8TSMtFI=/fit-in/64x64/filters:strip_icc()/pic2031446.png,11,156009,129622,98778,822,36218,,,,,,,,,,,,,,,,,,,,,,
257501,KeyForge: Call of the Archons,2018,510,7.22,6.899,10080,/boardgame/257501/keyforge-call-archons,https://cf.geekdo-images.com/ZzJ2NGZz4CXxr1VIRkQZtA__micro/img/kLTWhBxBGkyxVewnEjZgnBj45cw=/fit-in/64x64/filters:strip_icc()/pic4298867.jpg,463,272453,147020,124742,175621,58281,,,,,,,,,,,,,,,,,,,,,,
160010,Conan,2016,511,7.69,6.898,4136,/boardgame/160010/conan,https://cf.geekdo-images.com/x0VJACjymxo4boRichVVKQ__micro/img/rEcIMgUBOKvApOTJH9ajXyv79wg=/fit-in/64x64/filters:strip_icc()/pic3118623.jpg,186751,257518,222514,137649,42776,247417,243759,73171,230791,163602,205477,163474,149776,59294,205317,331398,260789,172047,262733,36932,138431,232918,146439,181521,135219,266064,175155,253344
6472,A Game of Thrones,2003,512,7.2,6.897,10259,/boardgame/6472/game-thrones,https://cf.geekdo-images.com/Gr3qfzoK-428kv1M9WUG1Q__micro/img/h_LlyZfyUuZI4X7B_N_cAOY9Zl0=/fit-in/64x64/filters:strip_icc()/pic1222116.jpg,9609,22545,77130,20963,18,3307,,,,,,,,,,,,,,,,,,,,,,
39938,Carson City,2009,513,7.24,6.897,6885,/boardgame/39938/carson-city,https://cf.geekdo-images.com/DxNZPNkfjS-exbFa_ASi0Q__micro/img/YMGMixVq8shNQg0SUuu8o7dwauo=/fit-in/64x64/filters:strip_icc()/pic577030.jpg,18602,126042,33160,63628,140603,127060,55600,25554,35677,96913,9216,27746,55670,31260,42052,31594,48726,172386,20551,24480,73439,3076,144344,27162,43015,2651,70149,144733
140603,Francis Drake,2013,514,7.41,6.896,4711,/boardgame/140603/francis-drake,https://cf.geekdo-images.com/JhevUw6bY6Pz6YLQsD2qdg__micro/img/GT2DUAI9OBRLiu5Zt06n3L6-xGs=/fit-in/64x64/filters:strip_icc()/pic1616979.jpg,127060,96913,137408,136888,144344,63628,102680,176734,171879,193558,163413,27746,70512,55600,39938,143515,48726,230933,117915,97842,165986,180511,159508,66188,104006,148949,126042,119591
169255,A Game of Thrones: The Card Game (Second Edition),2015,515,7.55,6.894,4436,/boardgame/169255/game-thrones-card-game-second-edition,https://cf.geekdo-images.com/2gP4Uti9RPquZVlweeapLw__micro/img/ZE6wW1peFteu-W4ACnq7yDyTIvo=/fit-in/64x64/filters:strip_icc()/pic2783386.jpg,184151,39953,124742,156776,463,103343,,,,,,,,,,,,,,,,,,,,,,
9625,Struggle of Empires,2004,516,7.52,6.892,3948,/boardgame/9625/struggle-empires,https://cf.geekdo-images.com/V8J_bg9LKjB6as3Oxp_wtQ__micro/img/qy8QhfOlx3nvfl07SayHYiIliSM=/fit-in/64x64/filters:strip_icc()/pic5633386.png,40354,12333,12891,25021,27708,8045,,,,,,,,,,,,,,,,,,,,,,
172308,Broom Service,2015,517,7.18,6.891,8701,/boardgame/172308/broom-service,https://cf.geekdo-images.com/PcxTKtTwov2vxkZZbRVDAw__micro/img/AYoPq_umlCOaW3QPBOW_-KC0hM8=/fit-in/64x64/filters:strip_icc()/pic2546156.jpg,148949,176494,206718,157354,124361,118048,156009,34219,217372,140934,166669,84876,244521,47,230080,176920,318084,132531,164928,274364,11,163968,277597,246784,171623,123260,245934,191862
42776,Gears of War: The Board Game,2011,518,7.47,6.89,4815,/boardgame/42776/gears-war-board-game,https://cf.geekdo-images.com/3A6PI0FkgTLiaESApz5PZg__micro/img/aoyWNZINelTIemPiXgqSG8_bxpA=/fit-in/64x64/filters:strip_icc()/pic1004112.jpg,71721,181521,59294,59946,146652,96848,,,,,,,,,,,,,,,,,,,,,,
